day,hour,spends,transactions,items
2010-03-16,19,134.24999999999991,2,47
2010-03-16,20,151.92,1,31
2010-03-16,21,31.92,1,11
2010-03-17,9,59.350000000000016,3,21
2010-03-17,10,224.42000000000007,1,47
2010-03-17,11,112.45999999999997,1,32
2010-03-17,12,3.33,1,1
2010-03-17,13,176.47000000000006,3,54
2010-03-17,14,18.0,1,3
2010-03-17,15,46.04000000000001,1,19
2010-03-17,17,180.53999999999994,1,32
2010-03-17,18,36.449999999999996,3,12
2010-03-17,19,149.15,4,50
2010-03-17,21,280.58000000000027,3,71
2010-03-18,10,24.42,1,13
2010-03-18,11,55.54000000000002,1,12
2010-03-18,12,44.53,2,15
2010-03-18,13,26.36,2,5
2010-03-18,14,17.44,1,5
2010-03-18,15,27.28,1,3
2010-03-18,17,66.45,1,12
2010-03-18,18,97.62999999999997,4,29
2010-03-18,20,8.18,1,2
2010-03-18,21,50.07000000000001,2,20
2010-03-19,11,88.60000000000001,5,28
2010-03-19,12,53.63,1,17
2010-03-19,13,26.57,1,8
2010-03-19,17,27.2,1,9
2010-03-19,18,41.260000000000005,2,18
2010-03-19,19,97.95999999999998,5,23
2010-03-19,20,280.2100000000001,5,30
2010-03-19,21,46.78000000000001,2,8
2010-03-20,9,91.49000000000002,1,38
2010-03-20,10,165.43000000000004,3,37
2010-03-20,11,147.42000000000002,2,42
2010-03-20,13,156.41,3,30
2010-03-20,14,176.3900000000001,3,40
2010-03-20,15,174.81000000000003,4,51
2010-03-20,16,214.73999999999998,4,70
2010-03-20,17,104.47999999999998,2,25
2010-03-20,18,5.91,1,3
2010-03-20,19,109.27999999999993,4,33
2010-03-21,10,186.99999999999997,2,35
2010-03-21,13,15.020000000000001,1,9
2010-03-21,14,97.46999999999998,4,28
2010-03-21,15,63.52000000000001,1,24
2010-03-21,16,83.14000000000001,3,25
2010-03-21,17,102.71,2,34
2010-03-21,18,298.48999999999995,3,63
2010-03-21,19,206.19000000000003,3,39
2010-03-21,20,30.550000000000004,1,7
2010-03-22,10,56.14,1,5
2010-03-22,12,250.63000000000014,3,61
2010-03-22,13,54.01000000000001,1,20
2010-03-22,14,16.75,1,6
2010-03-22,15,156.66000000000005,4,38
2010-03-22,16,266.2100000000001,3,66
2010-03-22,17,106.81999999999998,1,37
2010-03-22,18,159.32,5,70
2010-03-22,19,118.46999999999998,5,39
2010-03-22,21,10.370000000000001,1,3
2010-03-23,9,8.379999999999999,1,2
2010-03-23,10,23.28,1,4
2010-03-23,13,44.85,3,15
2010-03-23,14,219.22000000000008,4,60
2010-03-23,15,1.89,1,1
2010-03-23,16,20.93,1,4
2010-03-23,17,106.95,3,33
2010-03-23,18,31.119999999999994,2,12
2010-03-23,19,25.589999999999996,1,14
2010-03-24,11,32.24,1,16
2010-03-24,12,115.77999999999999,3,35
2010-03-24,13,8.16,1,5
2010-03-24,14,108.32000000000001,1,26
2010-03-24,15,38.61,1,14
2010-03-24,16,22.82,2,5
2010-03-24,17,29.8,1,8
2010-03-24,18,66.82000000000001,3,21
2010-03-24,19,45.300000000000004,2,12
2010-03-24,20,23.369999999999997,1,7
2010-03-24,21,69.06,2,15
2010-03-25,9,14.760000000000002,1,4
2010-03-25,10,33.19,1,14
2010-03-25,12,21.92,1,7
2010-03-25,13,136.21999999999994,3,34
2010-03-25,14,37.02000000000001,1,11
2010-03-25,15,22.29,1,5
2010-03-25,16,45.379999999999995,4,22
2010-03-25,17,74.39999999999998,3,25
2010-03-25,18,154.46,4,71
2010-03-25,20,18.21,1,3
2010-03-25,21,207.49999999999991,4,53
2010-03-26,9,28.009999999999998,1,9
2010-03-26,10,61.82,1,14
2010-03-26,11,19.16,2,5
2010-03-26,12,124.45999999999997,4,36
2010-03-26,13,155.63,4,19
2010-03-26,15,164.24,4,42
2010-03-26,16,11.790000000000001,1,4
2010-03-26,17,12.91,2,5
2010-03-26,18,29.72,2,18
2010-03-26,19,222.8500000000001,4,66
2010-03-26,20,17.67,1,3
2010-03-26,21,10.000000000000002,1,4
2010-03-27,9,169.25,2,50
2010-03-27,10,239.90000000000003,2,48
2010-03-27,11,115.82999999999998,2,32
2010-03-27,12,35.22,1,8
2010-03-27,13,160.95999999999998,4,55
2010-03-27,14,44.06000000000001,1,17
2010-03-27,15,113.84,3,30
2010-03-27,16,38.76999999999999,4,18
2010-03-27,17,61.25000000000001,2,25
2010-03-27,18,237.11000000000004,6,85
2010-03-27,19,206.00000000000003,3,33
2010-03-27,20,148.15999999999994,2,42
2010-03-28,9,102.00000000000003,2,32
2010-03-28,10,158.28000000000006,3,42
2010-03-28,11,68.89999999999999,2,27
2010-03-28,12,237.97000000000008,3,82
2010-03-28,13,295.90000000000015,3,91
2010-03-28,14,28.020000000000003,1,9
2010-03-28,15,110.99,3,34
2010-03-28,16,32.41,2,16
2010-03-28,17,86.58999999999997,2,35
2010-03-28,18,75.00999999999999,1,22
2010-03-28,19,33.06999999999999,1,7
2010-03-28,20,122.77999999999994,3,48
2010-03-29,10,28.28,1,8
2010-03-29,12,9.93,1,4
2010-03-29,13,12.39,2,7
2010-03-29,14,345.21000000000004,4,81
2010-03-29,17,8.47,1,1
2010-03-29,19,40.74,2,18
2010-03-29,20,16.610000000000003,2,10
2010-03-30,10,103.51999999999998,4,35
2010-03-30,13,71.0,3,22
2010-03-30,14,37.419999999999995,2,7
2010-03-30,15,71.62,3,24
2010-03-30,16,189.46,5,52
2010-03-30,17,119.57999999999997,2,37
2010-03-30,18,21.979999999999997,2,8
2010-03-30,19,131.56999999999996,4,52
2010-03-30,20,144.46000000000004,3,42
2010-03-31,10,66.54,4,21
2010-03-31,12,36.24000000000001,4,12
2010-03-31,13,23.160000000000004,2,4
2010-03-31,14,48.59000000000001,2,13
2010-03-31,15,112.12999999999998,1,32
2010-03-31,16,121.05999999999995,3,22
2010-03-31,17,21.309999999999995,2,8
2010-03-31,18,72.57000000000002,2,24
2010-03-31,19,16.25,1,7
2010-03-31,21,9.950000000000001,1,5
2010-04-01,11,430.28000000000014,3,96
2010-04-01,12,123.50999999999996,3,37
2010-04-01,13,151.93999999999997,4,45
2010-04-01,14,296.83000000000015,6,98
2010-04-01,15,3.3899999999999997,1,2
2010-04-01,16,67.10000000000001,3,24
2010-04-01,17,8.68,1,2
2010-04-01,18,52.37,1,15
2010-04-01,20,48.410000000000025,1,10
2010-04-01,21,9.77,1,4
2010-04-02,10,37.36,3,8
2010-04-02,11,7.96,1,3
2010-04-02,13,49.18,3,17
2010-04-02,14,121.83999999999993,1,45
2010-04-02,15,119.77999999999997,3,39
2010-04-02,16,57.38,2,19
2010-04-02,17,139.63000000000002,3,34
2010-04-02,18,14.489999999999998,1,4
2010-04-02,19,95.71999999999997,3,40
2010-04-02,20,17.659999999999997,1,3
2010-04-02,21,8.45,1,6
2010-04-03,10,184.64000000000004,3,53
2010-04-03,11,337.9100000000002,4,78
2010-04-03,12,157.52000000000004,2,33
2010-04-03,13,64.17999999999999,2,19
2010-04-03,15,55.300000000000004,2,11
2010-04-03,16,82.53000000000003,3,22
2010-04-03,17,369.8900000000002,6,124
2010-04-03,18,59.260000000000005,3,23
2010-04-03,20,81.29999999999998,1,28
2010-04-04,9,143.32000000000002,2,41
2010-04-04,10,27.25,3,10
2010-04-04,11,189.64999999999995,7,59
2010-04-04,12,8.39,2,7
2010-04-04,13,217.68000000000006,3,67
2010-04-04,14,84.29,2,27
2010-04-04,15,50.95000000000001,2,15
2010-04-04,16,89.49,2,31
2010-04-04,17,98.33999999999997,3,36
2010-04-04,18,22.02,2,8
2010-04-04,19,241.10000000000016,3,72
2010-04-04,20,302.29000000000013,2,72
2010-04-05,10,36.17,1,10
2010-04-05,12,509.10999999999984,6,143
2010-04-05,13,115.91999999999994,2,40
2010-04-05,14,62.58000000000001,3,27
2010-04-05,15,360.0200000000002,6,106
2010-04-05,16,96.88999999999999,2,23
2010-04-05,17,112.00999999999999,2,21
2010-04-05,19,282.6100000000002,6,82
2010-04-05,20,23.279999999999998,1,17
2010-04-05,21,44.93,1,6
2010-04-06,11,28.16,2,5
2010-04-06,12,118.22000000000001,1,15
2010-04-06,13,271.5300000000001,4,54
2010-04-06,14,252.7900000000001,5,53
2010-04-06,16,23.270000000000003,1,8
2010-04-06,17,32.09,1,10
2010-04-06,18,82.39999999999999,3,19
2010-04-06,19,7.38,1,2
2010-04-06,21,13.959999999999999,1,4
2010-04-07,9,7.470000000000001,1,3
2010-04-07,11,21.159999999999997,2,6
2010-04-07,12,26.270000000000003,1,9
2010-04-07,13,165.23000000000008,3,52
2010-04-07,15,55.88000000000001,2,22
2010-04-07,16,15.35,1,3
2010-04-07,17,64.82,3,21
2010-04-07,18,15.809999999999999,1,4
2010-04-07,19,21.810000000000002,2,4
2010-04-07,20,50.78999999999999,2,8
2010-04-07,21,188.37000000000006,3,55
2010-04-08,9,165.57,1,38
2010-04-08,11,54.169999999999995,1,21
2010-04-08,12,29.54,1,18
2010-04-08,13,78.82000000000002,3,43
2010-04-08,14,55.98,1,21
2010-04-08,15,171.08000000000004,3,18
2010-04-08,17,41.53,3,12
2010-04-08,18,14.540000000000001,1,6
2010-04-08,19,129.77999999999992,2,48
2010-04-08,20,22.21,1,3
2010-04-08,21,74.95000000000002,3,26
2010-04-09,9,1.39,1,1
2010-04-09,10,71.75,2,34
2010-04-09,11,27.67,1,6
2010-04-09,12,18.439999999999998,2,6
2010-04-09,14,70.01000000000002,3,22
2010-04-09,15,139.85,3,49
2010-04-09,16,88.0,2,30
2010-04-09,17,59.70000000000001,4,21
2010-04-09,19,33.28,1,7
2010-04-09,20,68.42,3,20
2010-04-09,21,22.169999999999998,2,6
2010-04-10,9,13.83,1,4
2010-04-10,10,129.40999999999994,1,51
2010-04-10,11,141.77999999999997,2,32
2010-04-10,12,15.540000000000001,1,6
2010-04-10,13,145.72,3,35
2010-04-10,15,122.29999999999998,2,32
2010-04-10,16,206.3600000000001,3,70
2010-04-10,18,177.82,4,50
2010-04-10,19,50.559999999999995,3,8
2010-04-11,9,64.45,1,15
2010-04-11,10,-12.0,1,1
2010-04-11,11,199.64000000000007,3,70
2010-04-11,12,123.17,2,44
2010-04-11,13,276.8200000000001,1,58
2010-04-11,14,233.91000000000014,3,53
2010-04-11,15,274.1500000000002,5,91
2010-04-11,16,215.04000000000005,1,55
2010-04-11,17,105.88999999999997,4,33
2010-04-11,18,135.94,5,27
2010-04-11,19,49.11000000000001,3,15
2010-04-11,20,8.969999999999999,1,5
2010-04-12,10,32.029999999999994,1,9
2010-04-12,12,96.61,3,27
2010-04-12,13,392.3700000000002,4,117
2010-04-12,14,73.29999999999998,3,24
2010-04-12,16,60.559999999999995,3,19
2010-04-12,17,28.080000000000002,1,4
2010-04-12,18,134.44000000000003,3,34
2010-04-12,19,1.22,1,1
2010-04-12,21,184.4200000000001,2,51
2010-04-13,12,50.61,1,9
2010-04-13,13,123.35999999999997,3,40
2010-04-13,14,160.75000000000006,1,28
2010-04-13,15,13.549999999999999,1,4
2010-04-13,16,102.24999999999997,3,26
2010-04-13,17,66.67,3,32
2010-04-13,18,67.58,4,29
2010-04-13,19,185.1200000000001,2,57
2010-04-13,21,87.49999999999997,3,25
2010-04-14,12,125.71999999999996,3,36
2010-04-14,13,79.34,1,33
2010-04-14,16,69.66000000000001,2,20
2010-04-14,17,10.75,1,5
2010-04-14,18,8.19,1,3
2010-04-14,19,120.09999999999995,4,39
2010-04-14,20,4.49,1,1
2010-04-14,21,12.45,1,4
2010-04-15,10,78.92000000000002,2,29
2010-04-15,12,44.59,1,15
2010-04-15,13,41.519999999999996,1,18
2010-04-15,14,9.260000000000002,1,3
2010-04-15,15,23.580000000000002,1,10
2010-04-15,16,110.85,1,26
2010-04-15,17,228.26000000000025,3,74
2010-04-15,18,15.080000000000002,1,4
2010-04-15,21,45.06,3,18
2010-04-16,9,42.81000000000001,3,15
2010-04-16,10,186.72000000000003,2,39
2010-04-16,11,73.46000000000001,5,26
2010-04-16,12,55.800000000000004,2,18
2010-04-16,14,53.87000000000001,3,16
2010-04-16,15,173.8100000000001,4,32
2010-04-16,16,179.4300000000001,2,41
2010-04-16,17,6.48,1,4
2010-04-16,21,62.23,2,21
2010-04-17,9,249.14000000000001,2,53
2010-04-17,10,166.98000000000002,2,44
2010-04-17,11,170.36000000000007,3,48
2010-04-17,12,8.620000000000001,2,3
2010-04-17,13,23.6,1,3
2010-04-17,14,268.6900000000001,3,75
2010-04-17,15,53.410000000000004,2,17
2010-04-17,16,94.75,5,35
2010-04-17,17,80.70999999999998,2,40
2010-04-17,18,91.54999999999998,4,37
2010-04-17,19,29.77,3,14
2010-04-17,20,111.22999999999998,2,43
2010-04-18,9,52.379999999999995,1,11
2010-04-18,11,110.08999999999999,2,30
2010-04-18,12,40.37,1,12
2010-04-18,13,255.59000000000012,5,71
2010-04-18,14,95.29,3,36
2010-04-18,15,253.57000000000005,4,71
2010-04-18,16,201.58000000000013,3,54
2010-04-18,17,653.3500000000004,2,90
2010-04-18,18,60.01,2,14
2010-04-18,19,203.4400000000001,3,57
2010-04-18,20,179.54000000000002,3,41
2010-04-19,10,183.89000000000001,2,36
2010-04-19,11,32.370000000000005,1,10
2010-04-19,12,84.30999999999997,3,28
2010-04-19,15,5.24,1,2
2010-04-19,16,68.97999999999999,2,19
2010-04-19,17,67.68,3,20
2010-04-19,18,153.0,3,59
2010-04-19,19,100.49999999999996,3,45
2010-04-19,20,29.35,1,15
2010-04-20,10,111.37999999999998,2,33
2010-04-20,12,28.03,1,3
2010-04-20,13,42.540000000000006,2,10
2010-04-20,14,89.46999999999997,1,21
2010-04-20,15,13.520000000000001,2,8
2010-04-20,16,29.259999999999998,1,20
2010-04-20,17,158.23999999999992,3,55
2010-04-20,18,220.64000000000007,4,62
2010-04-20,19,77.02,4,24
2010-04-20,20,23.549999999999997,1,8
2010-04-20,21,50.56000000000001,2,15
2010-04-21,9,15.690000000000001,2,3
2010-04-21,10,67.92,2,28
2010-04-21,11,14.35,1,3
2010-04-21,12,9.18,1,2
2010-04-21,13,114.88999999999996,3,37
2010-04-21,14,27.270000000000003,1,10
2010-04-21,15,37.599999999999994,2,14
2010-04-21,16,90.82999999999996,4,27
2010-04-21,17,135.28999999999996,1,30
2010-04-21,18,73.72999999999999,3,23
2010-04-21,19,41.68,2,12
2010-04-21,20,6.07,1,2
2010-04-21,21,14.5,1,2
2010-04-22,11,28.39,1,7
2010-04-22,12,31.570000000000007,1,16
2010-04-22,13,136.34,3,45
2010-04-22,14,87.86999999999999,4,31
2010-04-22,15,83.77,1,21
2010-04-22,16,56.05,1,14
2010-04-22,17,48.53000000000001,2,16
2010-04-22,18,22.660000000000004,1,4
2010-04-22,19,7.87,1,7
2010-04-22,20,98.68,1,8
2010-04-23,10,382.5699999999998,2,72
2010-04-23,11,79.35,2,21
2010-04-23,12,145.26999999999998,1,37
2010-04-23,13,270.7599999999999,5,56
2010-04-23,14,73.05,1,20
2010-04-23,15,73.75999999999999,2,29
2010-04-23,16,54.03999999999999,2,14
2010-04-23,17,130.56999999999996,4,42
2010-04-23,18,124.85999999999996,3,26
2010-04-23,19,59.1,2,15
2010-04-23,20,980.9499999999999,3,55
2010-04-23,21,11.45,2,7
2010-04-24,9,186.2900000000002,1,52
2010-04-24,10,174.27,3,49
2010-04-24,12,44.290000000000006,2,14
2010-04-24,13,37.82000000000001,1,7
2010-04-24,15,89.78999999999999,2,12
2010-04-24,17,121.60999999999999,2,41
2010-04-24,18,61.890000000000015,2,27
2010-04-24,19,118.69,2,45
2010-04-24,20,14.49,1,2
2010-04-24,21,116.99,1,20
2010-04-25,9,99.46999999999998,1,23
2010-04-25,10,48.059999999999995,1,19
2010-04-25,11,118.35999999999997,1,31
2010-04-25,12,564.8800000000005,9,174
2010-04-25,13,441.3199999999999,4,113
2010-04-25,14,176.58000000000004,2,39
2010-04-25,16,256.72,2,59
2010-04-25,17,56.51000000000001,2,23
2010-04-25,18,361.1,3,34
2010-04-25,19,202.7100000000001,3,61
2010-04-25,20,145.98999999999995,5,50
2010-04-26,9,6.140000000000001,1,2
2010-04-26,10,21.249999999999996,1,11
2010-04-26,12,412.6900000000001,3,101
2010-04-26,13,174.27,5,49
2010-04-26,14,64.7,2,17
2010-04-26,15,36.28,2,12
2010-04-26,16,10.870000000000001,1,5
2010-04-26,17,89.24,2,26
2010-04-26,18,118.04999999999995,3,42
2010-04-26,19,87.13999999999999,1,24
2010-04-26,20,11.270000000000001,1,3
2010-04-26,21,41.12000000000001,1,17
2010-04-27,9,3.97,1,4
2010-04-27,10,94.22000000000001,2,31
2010-04-27,11,147.01000000000002,5,33
2010-04-27,13,149.40000000000003,3,30
2010-04-27,14,131.83999999999995,2,35
2010-04-27,15,134.64,3,32
2010-04-27,16,80.38999999999999,5,34
2010-04-27,17,38.43,2,8
2010-04-27,18,87.35000000000001,5,19
2010-04-27,20,325.4800000000002,5,79
2010-04-28,12,72.44000000000001,4,24
2010-04-28,14,172.47000000000003,5,46
2010-04-28,15,7.92,1,3
2010-04-28,16,97.07999999999998,1,30
2010-04-28,18,156.64999999999992,4,57
2010-04-29,9,42.18000000000001,1,15
2010-04-29,10,42.620000000000005,1,10
2010-04-29,12,89.6,2,26
2010-04-29,13,66.35,2,16
2010-04-29,14,52.300000000000004,3,13
2010-04-29,15,1.89,1,1
2010-04-29,16,94.34999999999998,3,26
2010-04-29,17,90.20999999999998,1,7
2010-04-29,20,55.13000000000001,4,13
2010-04-30,9,49.150000000000006,2,10
2010-04-30,10,39.15,1,6
2010-04-30,11,58.540000000000006,3,12
2010-04-30,12,70.10000000000002,3,31
2010-04-30,13,21.190000000000005,1,9
2010-04-30,14,114.27,2,32
2010-04-30,15,157.75,3,49
2010-04-30,16,89.22999999999999,1,26
2010-04-30,17,97.15999999999998,2,27
2010-04-30,18,104.66999999999999,4,38
2010-04-30,19,22.950000000000003,1,8
2010-04-30,21,39.67,2,12
2010-05-01,10,87.52,1,24
2010-05-01,12,80.84,5,30
2010-05-01,13,71.83,2,23
2010-05-01,14,36.46000000000001,2,11
2010-05-01,15,21.52,1,4
2010-05-01,16,165.19000000000005,4,45
2010-05-01,17,55.38000000000001,2,30
2010-05-01,18,93.4,3,34
2010-05-01,20,248.81000000000003,4,61
2010-05-02,9,110.43999999999998,2,19
2010-05-02,10,34.13,1,4
2010-05-02,11,422.7000000000003,5,130
2010-05-02,12,13.59,2,3
2010-05-02,13,219.65000000000003,3,39
2010-05-02,14,144.46999999999997,3,50
2010-05-02,15,97.27999999999997,4,24
2010-05-02,16,399.26000000000016,6,105
2010-05-02,17,483.12000000000023,7,110
2010-05-02,18,63.52,1,14
2010-05-02,19,212.27999999999994,3,57
2010-05-02,20,25.279999999999998,1,13
2010-05-03,9,41.2,1,10
2010-05-03,10,474.15000000000003,3,102
2010-05-03,12,47.320000000000014,2,22
2010-05-03,13,59.01000000000001,1,14
2010-05-03,14,3.84,1,1
2010-05-03,15,104.97,4,38
2010-05-03,16,98.43999999999997,1,35
2010-05-03,17,78.80999999999997,1,23
2010-05-03,18,48.3,2,11
2010-05-03,19,54.890000000000015,1,15
2010-05-03,20,0.32,1,1
2010-05-04,9,40.510000000000005,1,15
2010-05-04,10,65.22000000000003,1,28
2010-05-04,11,71.82,1,23
2010-05-04,12,15.53,3,8
2010-05-04,14,231.33000000000015,2,54
2010-05-04,16,179.61000000000016,3,72
2010-05-04,17,115.97999999999998,3,27
2010-05-04,18,51.580000000000005,2,20
2010-05-04,19,45.64,2,15
2010-05-04,20,55.800000000000004,3,22
2010-05-04,21,67.79,1,26
2010-05-05,10,82.92999999999999,1,34
2010-05-05,12,27.38,2,14
2010-05-05,13,150.02999999999994,2,43
2010-05-05,14,47.58,1,2
2010-05-05,16,37.949999999999996,1,12
2010-05-05,17,158.88999999999993,1,53
2010-05-05,18,11.98,1,2
2010-05-05,19,86.25000000000001,2,25
2010-05-05,22,47.47,1,7
2010-05-06,11,4.39,1,1
2010-05-06,12,41.39000000000001,2,13
2010-05-06,13,72.07,3,26
2010-05-06,14,63.7,1,16
2010-05-06,16,91.49999999999999,3,27
2010-05-06,17,11.360000000000001,1,5
2010-05-06,19,176.3,3,50
2010-05-06,20,95.83999999999997,2,28
2010-05-07,10,125.99,3,44
2010-05-07,11,95.11999999999999,1,35
2010-05-07,12,85.89,1,21
2010-05-07,13,70.08,2,22
2010-05-07,14,17.92,2,9
2010-05-07,15,159.48000000000008,3,28
2010-05-07,16,196.35999999999999,3,22
2010-05-07,17,50.71,2,22
2010-05-07,18,32.23999999999999,2,17
2010-05-08,9,71.78,3,22
2010-05-08,10,247.6200000000001,2,57
2010-05-08,11,241.21000000000018,4,70
2010-05-08,12,16.67,1,4
2010-05-08,13,313.94000000000005,5,59
2010-05-08,14,106.44999999999999,2,33
2010-05-08,15,191.44000000000003,4,70
2010-05-08,16,102.30999999999997,1,38
2010-05-08,17,119.56999999999995,2,46
2010-05-08,18,44.81000000000001,1,10
2010-05-08,19,45.92999999999999,2,15
2010-05-08,20,13.98,1,4
2010-05-09,9,399.1500000000001,3,86
2010-05-09,10,5.87,2,3
2010-05-09,11,32.010000000000005,2,8
2010-05-09,12,579.6600000000002,5,115
2010-05-09,13,367.1800000000002,7,79
2010-05-09,14,55.900000000000006,1,10
2010-05-09,15,70.87,2,20
2010-05-09,16,223.43,2,60
2010-05-09,17,281.4100000000002,3,84
2010-05-09,18,171.78,3,48
2010-05-09,19,55.25000000000001,1,24
2010-05-09,20,69.00000000000001,1,17
2010-05-10,9,44.97,1,20
2010-05-10,11,13.809999999999999,1,4
2010-05-10,14,7.17,1,3
2010-05-10,15,114.97999999999999,1,29
2010-05-10,16,46.029999999999994,2,14
2010-05-10,17,280.2100000000002,4,69
2010-05-10,18,115.03999999999999,2,45
2010-05-10,19,18.32,2,5
2010-05-10,21,3.39,1,1
2010-05-11,10,53.010000000000005,2,17
2010-05-11,12,192.01000000000005,3,64
2010-05-11,14,130.98,1,14
2010-05-11,15,46.959999999999994,2,9
2010-05-11,16,25.78,2,19
2010-05-11,18,78.65,2,28
2010-05-11,19,23.68,1,7
2010-05-11,20,21.259999999999998,1,6
2010-05-11,21,0.64,1,1
2010-05-12,9,48.32000000000001,1,12
2010-05-12,11,29.919999999999998,1,12
2010-05-12,13,59.74000000000001,2,23
2010-05-12,14,27.96,1,9
2010-05-12,15,380.90000000000003,4,61
2010-05-12,16,9.54,1,3
2010-05-12,17,123.92999999999994,5,40
2010-05-12,18,190.73000000000008,5,54
2010-05-12,20,14.3,1,9
2010-05-12,21,53.260000000000005,2,14
2010-05-13,9,0.99,1,1
2010-05-13,10,19.549999999999997,1,3
2010-05-13,11,60.07,1,21
2010-05-13,12,9.98,1,4
2010-05-13,13,3.59,1,1
2010-05-13,14,47.370000000000005,2,11
2010-05-13,15,114.40999999999991,1,39
2010-05-13,16,43.17,1,14
2010-05-13,17,73.9,1,24
2010-05-13,18,23.299999999999997,1,9
2010-05-13,19,30.68,1,11
2010-05-13,20,26.47,1,5
2010-05-13,21,12.250000000000002,1,6
2010-05-14,10,86.36999999999999,1,22
2010-05-14,12,87.56,1,22
2010-05-14,13,6.78,1,2
2010-05-14,14,5.52,1,2
2010-05-14,16,91.21999999999998,4,28
2010-05-14,17,6.18,1,2
2010-05-14,18,7.65,2,2
2010-05-14,19,46.92,2,11
2010-05-14,21,272.65,2,40
2010-05-15,9,8.55,1,2
2010-05-15,10,22.91,1,5
2010-05-15,12,78.78000000000002,4,27
2010-05-15,13,281.9200000000002,3,71
2010-05-15,14,71.21,3,24
2010-05-15,16,19.81,2,4
2010-05-15,17,269.4900000000001,5,74
2010-05-15,18,263.84000000000015,5,56
2010-05-15,19,86.44999999999997,3,22
2010-05-15,20,72.77999999999999,3,24
2010-05-16,9,130.39000000000001,3,33
2010-05-16,10,94.59999999999997,1,38
2010-05-16,11,65.15,3,22
2010-05-16,12,252.6400000000001,5,55
2010-05-16,13,235.35000000000008,4,59
2010-05-16,14,128.82999999999996,1,35
2010-05-16,15,134.77999999999997,4,36
2010-05-16,16,93.11999999999998,4,27
2010-05-16,18,21.449999999999996,1,7
2010-05-16,19,83.17999999999999,2,22
2010-05-16,20,129.96999999999997,3,51
2010-05-17,9,32.66,3,9
2010-05-17,11,217.91000000000005,3,44
2010-05-17,12,212.24000000000007,3,50
2010-05-17,13,153.47999999999993,3,60
2010-05-17,14,265.84000000000003,2,49
2010-05-17,16,160.47,2,35
2010-05-17,18,77.87000000000002,4,34
2010-05-17,20,19.91,1,10
2010-05-17,21,39.49,2,14
2010-05-18,9,53.67000000000001,1,16
2010-05-18,10,277.03999999999996,1,48
2010-05-18,11,-0.4,1,1
2010-05-18,12,128.37999999999997,4,40
2010-05-18,13,35.160000000000004,2,13
2010-05-18,14,145.92,2,40
2010-05-18,15,54.53999999999999,1,15
2010-05-18,16,3.3499999999999996,1,6
2010-05-18,18,63.89,2,13
2010-05-18,19,126.84999999999997,3,25
2010-05-18,20,148.88000000000005,2,38
2010-05-18,21,8.92,2,4
2010-05-19,9,28.5,2,5
2010-05-19,10,33.059999999999995,2,12
2010-05-19,11,67.27000000000001,1,9
2010-05-19,12,69.08,2,12
2010-05-19,13,81.80000000000001,3,20
2010-05-19,14,145.45,1,28
2010-05-19,15,5.49,1,1
2010-05-19,16,113.44999999999993,4,35
2010-05-19,17,57.44,1,18
2010-05-19,18,26.56,1,4
2010-05-19,19,63.15000000000001,1,20
2010-05-19,20,16.4,1,5
2010-05-19,21,97.27999999999997,3,31
2010-05-20,11,34.06,2,11
2010-05-20,12,24.749999999999993,2,11
2010-05-20,15,35.76,3,6
2010-05-20,16,33.32,2,3
2010-05-20,17,160.92000000000004,3,35
2010-05-20,18,128.86,5,30
2010-05-20,19,29.169999999999998,3,10
2010-05-20,20,17.94,2,7
2010-05-20,21,13.97,1,3
2010-05-21,9,133.48999999999995,3,39
2010-05-21,10,82.14999999999999,1,16
2010-05-21,11,256.85000000000014,3,72
2010-05-21,12,231.26000000000016,5,78
2010-05-21,13,12.76,1,5
2010-05-21,15,36.31000000000001,2,9
2010-05-21,16,157.41000000000008,2,46
2010-05-21,17,148.06000000000003,3,48
